,PTS,AST,REB,STL,BLK
Kelly Olynyk,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Mario Chalmers,24.309000000000005,7.744999999999999,7.635000000000002,1.4019999999999992,0.549
Nikola Mirotic,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tyler Zeller,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Zach LaVine,24.757000000000016,7.5399999999999965,7.735999999999998,1.368999999999999,0.6590000000000003
Courtney Lee,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Harrison Barnes,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Matt Barnes,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Wayne Ellington,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Dennis Schroder,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Nerlens Noel,24.676000000000002,7.507999999999995,7.696999999999997,1.3839999999999995,0.6440000000000005
Wesley Johnson,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Luc Mbah a Moute,24.309000000000005,7.744999999999999,7.635000000000002,1.4019999999999992,0.549
Terrence Ross,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Gorgui Dieng,24.785000000000004,7.486999999999995,7.902999999999996,1.366999999999999,0.7120000000000004
Timofey Mozgov,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Robin Lopez,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Evan Turner,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
D.J. Augustin,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Greivis Vasquez,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Mike Dunleavy,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Luis Scola,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Nicolas Batum,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Amir Johnson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Marco Belinelli,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
P.J. Tucker,24.309000000000005,7.744999999999999,7.635000000000002,1.4019999999999992,0.549
Bojan Bogdanovic,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Rajon Rondo,24.21100000000001,7.590999999999997,7.428000000000002,1.4489999999999994,0.515
Elfrid Payton,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Solomon Hill,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Omri Casspi,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Hollis Thompson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Devin Harris,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Mason Plumlee,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Boris Diaw,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Chris Kaman,24.676000000000002,7.543999999999994,7.612999999999999,1.395999999999999,0.6500000000000006
Tony Allen,24.123,7.632999999999997,7.366000000000003,1.4629999999999992,0.5089999999999999
Tristan Thompson,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Rudy Gobert,25.155,7.234999999999998,9.357999999999988,1.2619999999999991,0.9609999999999994
Derrick Williams,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Ed Davis,24.89400000000001,7.848000000000005,8.492999999999997,1.3449999999999995,0.7379999999999995
Jameer Nelson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Zaza Pachulia,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Lance Stephenson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Henry Sims,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Iman Shumpert,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jason Smith,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Patrick Patterson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Kris Humphries,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
James Johnson,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
KJ McDaniels,24.789000000000005,7.507999999999994,7.825999999999997,1.3769999999999991,0.6940000000000004
Andre Iguodala,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Marcus Smart,24.221000000000007,7.692999999999997,7.5070000000000014,1.4279999999999995,0.515
Mike Scott,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jerryd Bayless,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Rasual Butler,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Steven Adams,25.132,7.333999999999998,9.07899999999999,1.2809999999999995,0.9039999999999996
Jae Crowder,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Beno Udrih,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Norris Cole,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Cody Zeller,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
JJ Hickson,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
J.J. Barea,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Tayshaun Prince,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Marvin Williams,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Ray McCallum,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Alan Anderson,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Omer Asik,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Channing Frye,24.64100000000001,7.588999999999996,7.722999999999998,1.3759999999999994,0.6300000000000004
Brandan Wright,24.817000000000004,7.4009999999999945,8.137999999999995,1.360999999999999,0.7530000000000002
Joakim Noah,25.612999999999992,7.34,9.574999999999987,1.3699999999999994,1.000999999999999
Jared Dudley,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Carl Landry,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Trevor Booker,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Quincy Pondexter,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Lance Thomas,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Leandro Barbosa,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
Jason Terry,24.32900000000001,7.659999999999999,7.762000000000001,1.3859999999999997,0.5840000000000001
